report_id,time_spotted,algae_overview_photo,algae_detail_photo,comments,lat,long,place,kommun
16c8eb52-d483-45bd-bf10-962c7a79ffda,2022-07-20,https://flow.pilot.operationcentric.com/uploads/Checklist/algalbloomssweden/TaskFile/637938976640355553_1FEBE9CE-5F69-4017-9AAC-F034734FF709.jpeg,https://flow.pilot.operationcentric.com/uploads/Checklist/algalbloomssweden/TaskFile/637938976377235036_1F6E6AE2-1771-4FD3-B6B2-BF2E0C4F72B9.jpeg,"Ytansamling, inne vid strandkanten ",56.17697399247921,15.583561485586408,Stockholm,
fb7c6ed7-bb51-43c9-878e-368eafc6e923,2022-07-21,,,"Blomning vid  Skutleden. Dösa, Styrsö m.fl.",58.35428100000001,16.920107,Stockholm,
d64586f2-3f6d-4a0b-b017-180a1b0f0305,2022-07-21,https://flow.pilot.operationcentric.com/uploads/Checklist/algalbloomssweden/TaskFile/637939927536333432_637939894655356704_60F4907C-0160-4401-9065-E89ADB282C35.jpeg,https://flow.pilot.operationcentric.com/uploads/Checklist/algalbloomssweden/TaskFile/637939926961276922_637939894415213089_E9437BA4-E18A-4BC0-B8BE-7BCBB49598D7.jpeg,"Grön sörja som kommit in under natten, ligger i en vik där vattnet är relativt stillastående.",61.34579270152529,17.20201232472174,Bottniska Viken,Söderhamn
5199cea2-c3d2-4837-9638-63333abfd900,2022-07-21,,,Vita partiklar,58.33540319997486,16.8287451575452,Stockholm,
d46022fe-b79f-471e-92e0-7712a8a23ca2,2022-07-21,,,"Grönbrun sörja vid bryggan, ser ut som en ""dimma"" i vattnet som verkar gå ner någon dm under ytan. Något glesare 20 m längre ut mot öppet hav men ändå tydligt grumligt.",61.34650674675978,17.148885726928714,Bottniska Viken,Söderhamn
97eb6974-9f2b-486b-b4b0-4ae60750191c,2022-07-21,https://flow.pilot.operationcentric.com/uploads/Checklist/algalbloomssweden/TaskFile/637940106068335894_hej.jpg,https://flow.pilot.operationcentric.com/uploads/Checklist/algalbloomssweden/TaskFile/637940105995437353_hej.jpg,Grumligt i vattnet,58.867,17.88184,Stockholm,
a2198604-30b2-4bba-a9f5-b7cec2e8823e,2022-07-21,https://flow.pilot.operationcentric.com/uploads/Checklist/algalbloomssweden/TaskFile/637939923197367679_20220721-alger-källvik.JPG,https://flow.pilot.operationcentric.com/uploads/Checklist/algalbloomssweden/TaskFile/637939924176342534_20220721-alger2-källvik.JPG,En grön tjock sörja som ligger i strandkanten.,57.892654969369296,16.715193986892704,Stockholm,
3ecea934-3ed7-437b-abb0-0cd780ed29e4,2022-07-21,https://flow.pilot.operationcentric.com/uploads/Checklist/algalbloomssweden/TaskFile/637939929536236296_220721_ST_Älgö_02.jpg,https://flow.pilot.operationcentric.com/uploads/Checklist/algalbloomssweden/TaskFile/637939929473173470_220721_ST_Älgö_01.jpg,Vita partiklar i vattnet,59.262195836949864,18.35088712428922,Stockholm,
83dc1d2f-c6ba-4af2-b79e-9fa7b801799f,2022-07-21,https://flow.pilot.operationcentric.com/uploads/Checklist/algalbloomssweden/TaskFile/637939830775345732_323D01E4-5218-4F34-98B7-F6BE41005F61.jpeg,https://flow.pilot.operationcentric.com/uploads/Checklist/algalbloomssweden/TaskFile/637939830362114774_3343C116-747D-4E6D-9CAD-3CC7962D5F3E.jpeg,Gröna alger på ytan. Kom under natten ,57.66390692431136,16.653041839599613,Stockholm,
bf76056d-8af7-444f-a70c-7ce03ea544a4,2022-07-21,https://flow.pilot.operationcentric.com/uploads/Checklist/algalbloomssweden/TaskFile/637939862381452063_220721_ST_Svartsö_01.jpg,https://flow.pilot.operationcentric.com/uploads/Checklist/algalbloomssweden/TaskFile/637939861888128878_220721_ST_Svartsö_01.jpg,"Flockiga tunna ansamlingar i grunt Silja vatten vid stranden: detta har tidigare år förebådat värre
",59.443800511067025,18.680218298288565,Stockholm,
